"KP_original" "KP_normalized"
0 -1
0.06 -0.992729035385361
0.144285714285714 -0.982515061283845
0.228571428571429 -0.972301087182328
0.312857142857143 -0.962087113080812
0.397142857142857 -0.951873138979295
0.481428571428571 -0.941659164877779
0.565714285714286 -0.931445190776262
0.65 -0.921231216674746
0.733333333333333 -0.911132654709969
0.816666666666667 -0.901034092745193
0.9 -0.890935530780417
0.983333333333333 -0.880836968815641
1.06666666666667 -0.870738406850864
1.15 -0.860639844886088
1.23333333333333 -0.850541282921312
1.31666666666667 -0.840442720956536
1.4 -0.83034415899176
1.48333333333333 -0.820245597026983
1.56666666666667 -0.810147035062207
1.65 -0.800048473097431
1.73333333333333 -0.789949911132655
1.81666666666667 -0.779851349167878
1.9 -0.769752787203102
1.98333333333333 -0.759654225238326
2.06666666666667 -0.74955566327355
2.15 -0.739457101308774
2.23333333333333 -0.729358539343997
2.31666666666667 -0.719259977379221
2.4 -0.709161415414445
2.48333333333333 -0.699062853449669
2.56666666666667 -0.688964291484893
2.65 -0.678865729520116
2.73333333333333 -0.66876716755534
2.81666666666667 -0.658668605590564
2.9 -0.648570043625788
2.98333333333333 -0.638471481661012
3.06666666666667 -0.628372919696235
3.15 -0.618274357731459
3.23333333333333 -0.608175795766683
3.31666666666667 -0.598077233801907
3.4 -0.58797867183713
3.48333333333333 -0.577880109872354
3.56666666666667 -0.567781547907578
3.65 -0.557682985942802
3.73333333333333 -0.547584423978026
3.81666666666667 -0.537485862013249
3.9 -0.527387300048473
3.98333333333333 -0.517288738083697
4.06666666666667 -0.507190176118921
4.15 -0.497091614154144
4.23333333333333 -0.486993052189368
4.31666666666667 -0.476894490224592
4.4 -0.466795928259816
4.48333333333333 -0.45669736629504
4.56666666666667 -0.446598804330263
4.65 -0.436500242365487
4.73333333333333 -0.426401680400711
4.81666666666667 -0.416303118435935
4.9 -0.406204556471158
4.98333333333333 -0.396105994506382
5.06666666666667 -0.386007432541606
5.15 -0.37590887057683
5.23333333333333 -0.365810308612054
5.31666666666667 -0.355711746647277
5.4 -0.345613184682501
5.48333333333333 -0.335514622717725
5.56666666666667 -0.325416060752949
5.65 -0.315317498788173
5.73333333333333 -0.305218936823396
5.81666666666667 -0.29512037485862
5.9 -0.285021812893844
5.98333333333333 -0.274923250929068
6.06666666666667 -0.264824688964291
6.15 -0.254726126999515
6.23333333333333 -0.244627565034739
6.31666666666667 -0.234529003069963
6.4 -0.224430441105187
6.48333333333333 -0.21433187914041
6.56666666666667 -0.204233317175634
6.65 -0.194134755210858
6.73333333333333 -0.184036193246082
6.81666666666667 -0.173937631281306
6.9 -0.163839069316529
6.98333333333333 -0.153740507351753
7.06666666666667 -0.143641945386977
7.15 -0.133543383422201
7.23333333333333 -0.123444821457425
7.31666666666667 -0.113346259492648
7.4 -0.103247697527872
7.48333333333333 -0.0931491355630959
7.56666666666667 -0.0830505735983197
7.65 -0.0729520116335434
7.73333333333333 -0.0628534496687673
7.81666666666667 -0.0527548877039909
7.9 -0.0426563257392147
7.98333333333333 -0.0325577637744386
8.06666666666667 -0.0224592018096624
8.15 -0.0123606398448861
8.23333333333333 -0.00226207788010979
8.31666666666667 0.00783648408466631
8.4 0.0179350460494425
8.48333333333333 0.0280336080142187
8.56666666666667 0.0381321699789949
8.65 0.0482307319437711
8.73333333333333 0.0583292939085474
8.81666666666667 0.0684278558733236
8.9 0.0785264178380998
8.98333333333333 0.0886249798028762
9.06666666666667 0.0987235417676522
9.15 0.108822103732428
9.23333333333333 0.118920665697205
9.31666666666667 0.129019227661981
9.4 0.139117789626757
9.48333333333333 0.149216351591533
9.56666666666667 0.159314913556309
9.65 0.169413475521086
9.73333333333333 0.179512037485862
9.81666666666667 0.189610599450638
9.9 0.199709161415414
9.98333333333333 0.209807723380191
10.0666666666667 0.219906285344967
10.15 0.230004847309743
10.2333333333333 0.240103409274519
10.3166666666667 0.250201971239295
10.4 0.260300533204072
10.4833333333333 0.270399095168848
10.5666666666667 0.280497657133624
10.65 0.2905962190984
10.7333333333333 0.300694781063177
10.8166666666667 0.310793343027953
