a0_min         a0_flood       Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.119573E+03   0.331866E+02   0.522822E-03   0.975886E+01   0.991042E+01   0.176234E+02   0.208859E-03   0.383752E+02
   0.119573E+03   0.331866E+02   0.522822E-03   0.863575E+01   0.109423E+02   0.176234E+02   0.208859E-03   0.380366E+02
   0.119573E+03   0.331866E+02   0.522822E-03   0.752750E+01   0.102618E+02   0.176234E+02   0.208859E-03   0.375917E+02
   0.119573E+03   0.331866E+02   0.522822E-03   0.789778E+01   0.874034E+01   0.164608E+02   0.208859E-03   0.380831E+02
   0.119573E+03   0.331866E+02   0.522822E-03   0.881756E+01   0.874034E+01   0.178231E+02   0.208859E-03   0.381279E+02
   0.121459E+03   0.331866E+02   0.522822E-03   0.935191E+01   0.100275E+02   0.176262E+02   0.208859E-03   0.361109E+02
   0.121459E+03   0.331866E+02   0.522822E-03   0.100074E+02   0.885668E+01   0.208288E+02   0.208859E-03   0.348505E+02
   0.121459E+03   0.331866E+02   0.522822E-03   0.964491E+01   0.907446E+01   0.187914E+02   0.177171E-02   0.346532E+02
   0.118873E+03   0.331866E+02   0.522822E-03   0.964491E+01   0.889051E+01   0.193551E+02   0.177171E-02   0.366867E+02
   0.118873E+03   0.337121E+02   0.522822E-03   0.106261E+02   0.828948E+01   0.175764E+02   0.177171E-02   0.367439E+02
   0.118873E+03   0.337121E+02   0.522822E-03   0.107763E+02   0.793143E+01   0.175764E+02   0.177171E-02   0.365188E+02
   0.118873E+03   0.337121E+02   0.522822E-03   0.108269E+02   0.856290E+01   0.188136E+02   0.177171E-02   0.364036E+02
   0.118873E+03   0.337121E+02   0.522822E-03   0.108269E+02   0.856290E+01   0.162806E+02   0.177171E-02   0.371057E+02
   0.118873E+03   0.337121E+02   0.522822E-03   0.122214E+02   0.980297E+01   0.155926E+02   0.177171E-02   0.368295E+02
   0.118873E+03   0.337121E+02   0.522822E-03   0.125902E+02   0.911453E+01   0.134043E+02   0.177171E-02   0.366218E+02
   0.118873E+03   0.337121E+02   0.522822E-03   0.125902E+02   0.987068E+01   0.131537E+02   0.728369E-03   0.376110E+02
   0.118873E+03   0.337121E+02   0.522822E-03   0.133646E+02   0.987068E+01   0.164821E+02   0.836086E-03   0.369384E+02
   0.118873E+03   0.337121E+02   0.522822E-03   0.130354E+02   0.952364E+01   0.194373E+02   0.836086E-03   0.362511E+02
   0.118873E+03   0.337121E+02   0.522822E-03   0.124612E+02   0.736968E+01   0.187700E+02   0.836086E-03   0.359371E+02
   0.118873E+03   0.337121E+02   0.522822E-03   0.139389E+02   0.736968E+01   0.187673E+02   0.836086E-03   0.350526E+02
   0.118873E+03   0.337121E+02   0.522822E-03   0.133219E+02   0.736968E+01   0.194324E+02   0.114501E-02   0.348955E+02
   0.118873E+03   0.337121E+02   0.101312E-03   0.123326E+02   0.753651E+01   0.178101E+02   0.114501E-02   0.382679E+02
   0.118873E+03   0.337121E+02   0.101312E-03   0.127148E+02   0.945523E+01   0.178101E+02   0.114501E-02   0.387997E+02
   0.118873E+03   0.339760E+02   0.101312E-03   0.127148E+02   0.945523E+01   0.178101E+02   0.106120E-02   0.384846E+02
   0.118873E+03   0.339760E+02   0.101312E-03   0.129963E+02   0.945523E+01   0.167282E+02   0.106120E-02   0.386078E+02
   0.118873E+03   0.323886E+02   0.101312E-03   0.108874E+02   0.960858E+01   0.171550E+02   0.106779E-02   0.387505E+02
   0.118873E+03   0.323886E+02   0.101312E-03   0.108874E+02   0.923610E+01   0.171550E+02   0.250173E-03   0.392244E+02
   0.118873E+03   0.323886E+02   0.101312E-03   0.918572E+01   0.957320E+01   0.147546E+02   0.476558E-03   0.398273E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.837751E+01   0.990572E+01   0.158247E+02   0.476558E-03   0.399706E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.976501E+01   0.112036E+02   0.158247E+02   0.128748E-02   0.391675E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.107825E+02   0.112036E+02   0.155374E+02   0.128748E-02   0.390431E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.107825E+02   0.112501E+02   0.162651E+02   0.128748E-02   0.389147E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.112858E+02   0.118077E+02   0.146780E+02   0.128748E-02   0.387158E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.115714E+02   0.101403E+02   0.162524E+02   0.128748E-02   0.389260E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.104051E+02   0.984772E+01   0.146520E+02   0.948934E-03   0.398204E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.105210E+02   0.936187E+01   0.129401E+02   0.555722E-03   0.400182E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.117694E+02   0.892555E+01   0.135671E+02   0.555722E-03   0.396465E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.116021E+02   0.838777E+01   0.129738E+02   0.398959E-02   0.367055E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.108994E+02   0.838777E+01   0.150494E+02   0.524956E-02   0.363741E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.929139E+01   0.875451E+01   0.148717E+02   0.257374E-02   0.383331E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.930018E+01   0.824500E+01   0.149032E+02   0.257374E-02   0.381477E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.874914E+01   0.862665E+01   0.137530E+02   0.257374E-02   0.381855E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.874914E+01   0.703742E+01   0.153855E+02   0.257374E-02   0.370929E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.734290E+01   0.703742E+01   0.142103E+02   0.257374E-02   0.363499E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.649224E+01   0.672342E+01   0.136195E+02   0.207227E-02   0.353121E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.614851E+01   0.672342E+01   0.136195E+02   0.207227E-02   0.347421E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.617552E+01   0.694027E+01   0.125335E+02   0.207227E-02   0.348577E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.617552E+01   0.750902E+01   0.132590E+02   0.207227E-02   0.355774E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.618547E+01   0.960975E+01   0.128185E+02   0.132514E-02   0.369428E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.618547E+01   0.954462E+01   0.143307E+02   0.666176E-03   0.377583E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.582647E+01   0.100406E+02   0.168171E+02   0.666176E-03   0.367343E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.778925E+01   0.905501E+01   0.183659E+02   0.666176E-03   0.388544E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.762563E+01   0.100847E+02   0.186772E+02   0.666176E-03   0.386466E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.762563E+01   0.991988E+01   0.174232E+02   0.141337E-02   0.383237E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.724264E+01   0.990045E+01   0.168319E+02   0.141337E-02   0.381432E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.721078E+01   0.105797E+02   0.167190E+02   0.141337E-02   0.380326E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.832666E+01   0.109212E+02   0.177489E+02   0.141337E-02   0.384505E+02
   0.119109E+03   0.323886E+02   0.101312E-03   0.947811E+01   0.115718E+02   0.172625E+02   0.141337E-02   0.386120E+02
   0.119109E+03   0.330784E+02   0.101312E-03   0.101153E+02   0.134567E+02   0.153970E+02   0.109262E-02   0.391529E+02
   0.119109E+03   0.330784E+02   0.101312E-03   0.110178E+02   0.135861E+02   0.141341E+02   0.565886E-03   0.394196E+02
   0.119109E+03   0.330784E+02   0.101312E-03   0.121101E+02   0.135055E+02   0.169301E+02   0.239818E-02   0.370515E+02
   0.119109E+03   0.330784E+02   0.101312E-03   0.109139E+02   0.135055E+02   0.149673E+02   0.138378E-02   0.387041E+02
   0.119109E+03   0.330784E+02   0.101312E-03   0.927764E+01   0.140070E+02   0.146679E+02   0.518606E-03   0.393974E+02
   0.119109E+03   0.330784E+02   0.101312E-03   0.898296E+01   0.140736E+02   0.140587E+02   0.518606E-03   0.393074E+02
   0.119109E+03   0.330784E+02   0.101312E-03   0.931469E+01   0.141239E+02   0.159661E+02   0.518606E-03   0.391943E+02
   0.119109E+03   0.330784E+02   0.101312E-03   0.102926E+02   0.141239E+02   0.155133E+02   0.518606E-03   0.392104E+02
   0.119109E+03   0.330784E+02   0.101312E-03   0.982235E+01   0.113575E+02   0.147564E+02   0.518606E-03   0.408300E+02
   0.119109E+03   0.330784E+02   0.101312E-03   0.917670E+01   0.103031E+02   0.138825E+02   0.518606E-03   0.410881E+02
   0.119109E+03   0.330784E+02   0.101312E-03   0.958438E+01   0.823727E+01   0.149879E+02   0.518606E-03   0.408775E+02
   0.119109E+03   0.330784E+02   0.101312E-03   0.907723E+01   0.853165E+01   0.136041E+02   0.518606E-03   0.409346E+02
   0.120177E+03   0.330784E+02   0.101312E-03   0.894483E+01   0.855244E+01   0.136041E+02   0.518606E-03   0.401630E+02
   0.120177E+03   0.330784E+02   0.101312E-03   0.847610E+01   0.938714E+01   0.117033E+02   0.901939E-03   0.393498E+02
   0.120177E+03   0.330784E+02   0.101312E-03   0.972985E+01   0.102107E+02   0.112195E+02   0.901939E-03   0.392626E+02
   0.120177E+03   0.330784E+02   0.101312E-03   0.901634E+01   0.124321E+02   0.112195E+02   0.901939E-03   0.384303E+02
   0.120177E+03   0.330784E+02   0.101312E-03   0.818694E+01   0.124321E+02   0.111912E+02   0.901939E-03   0.381447E+02
   0.120177E+03   0.330784E+02   0.101312E-03   0.835204E+01   0.123117E+02   0.137169E+02   0.901939E-03   0.390502E+02
   0.120177E+03   0.330784E+02   0.101312E-03   0.980571E+01   0.131445E+02   0.132443E+02   0.901939E-03   0.387723E+02
   0.120177E+03   0.316734E+02   0.101312E-03   0.762291E+01   0.131445E+02   0.151742E+02   0.901939E-03   0.377920E+02
   0.120177E+03   0.316734E+02   0.101312E-03   0.875328E+01   0.122650E+02   0.174533E+02   0.901939E-03   0.384106E+02
   0.120177E+03   0.316734E+02   0.101312E-03   0.109107E+02   0.122650E+02   0.138645E+02   0.901939E-03   0.387565E+02
   0.120177E+03   0.316734E+02   0.101312E-03   0.123543E+02   0.128905E+02   0.138074E+02   0.901939E-03   0.378297E+02
   0.120177E+03   0.316734E+02   0.101312E-03   0.123543E+02   0.128317E+02   0.143608E+02   0.166434E-02   0.371488E+02
   0.120177E+03   0.316734E+02   0.101312E-03   0.132810E+02   0.128317E+02   0.135515E+02   0.104981E-02   0.371709E+02
   0.120177E+03   0.316734E+02   0.101312E-03   0.110174E+02   0.109446E+02   0.123868E+02   0.104981E-02   0.388420E+02
   0.120177E+03   0.316734E+02   0.101312E-03   0.885540E+01   0.108202E+02   0.123773E+02   0.104981E-02   0.390257E+02
   0.120177E+03   0.316734E+02   0.101312E-03   0.888289E+01   0.108202E+02   0.137215E+02   0.464345E-03   0.398140E+02
   0.120177E+03   0.316734E+02   0.101312E-03   0.979992E+01   0.120862E+02   0.153167E+02   0.464345E-03   0.393881E+02
   0.120177E+03   0.316734E+02   0.101312E-03   0.983680E+01   0.124763E+02   0.154137E+02   0.269501E-02   0.372254E+02
   0.120177E+03   0.316734E+02   0.101312E-03   0.898369E+01   0.114583E+02   0.154137E+02   0.269501E-02   0.376412E+02
   0.120177E+03   0.316734E+02   0.649383E-05   0.860817E+01   0.108131E+02   0.154137E+02   0.239713E-02   0.380623E+02
   0.120177E+03   0.316734E+02   0.649383E-05   0.891926E+01   0.112004E+02   0.130984E+02   0.343537E-02   0.372277E+02
   0.120177E+03   0.316734E+02   0.649383E-05   0.844941E+01   0.112004E+02   0.112221E+02   0.343537E-02   0.364224E+02
   0.120177E+03   0.316734E+02   0.649383E-05   0.120122E+02   0.115017E+02   0.145773E+02   0.224452E-02   0.375356E+02
   0.120177E+03   0.316734E+02   0.649383E-05   0.119525E+02   0.115017E+02   0.145773E+02   0.224452E-02   0.375631E+02
   0.120177E+03   0.316734E+02   0.649383E-05   0.126548E+02   0.127179E+02   0.123849E+02   0.224452E-02   0.363468E+02
   0.120177E+03   0.316734E+02   0.649383E-05   0.119295E+02   0.127179E+02   0.128519E+02   0.224452E-02   0.368328E+02
   0.120177E+03   0.316734E+02   0.649383E-05   0.108873E+02   0.143764E+02   0.128519E+02   0.224452E-02   0.361758E+02
   0.120177E+03   0.316734E+02   0.649383E-05   0.112798E+02   0.137591E+02   0.140003E+02   0.224452E-02   0.366211E+02
   0.120177E+03   0.316734E+02   0.649383E-05   0.105444E+02   0.152343E+02   0.121300E+02   0.224452E-02   0.354297E+02
   0.120177E+03   0.316734E+02   0.649383E-05   0.108417E+02   0.152343E+02   0.122236E+02   0.465299E-02   0.338036E+02
   0.120177E+03   0.316734E+02   0.649383E-05   0.115247E+02   0.152343E+02   0.110945E+02   0.422523E-02   0.332961E+02
   0.120177E+03   0.316734E+02   0.649383E-05   0.113583E+02   0.134158E+02   0.110945E+02   0.450971E-02   0.344613E+02
   0.120177E+03   0.316734E+02   0.649383E-05   0.113583E+02   0.127148E+02   0.109155E+02   0.450971E-02   0.347636E+02
   0.120177E+03   0.316734E+02   0.649383E-05   0.107578E+02   0.119346E+02   0.109155E+02   0.494409E-02   0.351127E+02
   0.119119E+03   0.316734E+02   0.649383E-05   0.107578E+02   0.876827E+01   0.107096E+02   0.782228E-03   0.362316E+02
   0.119119E+03   0.316734E+02   0.649383E-05   0.118461E+02   0.876827E+01   0.107096E+02   0.782228E-03   0.358432E+02
   0.119119E+03   0.316734E+02   0.649383E-05   0.116267E+02   0.806789E+01   0.104978E+02   0.782228E-03   0.355065E+02
   0.119637E+03   0.316734E+02   0.649383E-05   0.116267E+02   0.806789E+01   0.104978E+02   0.155149E-02   0.361834E+02
   0.119637E+03   0.316734E+02   0.649383E-05   0.117022E+02   0.816002E+01   0.117690E+02   0.155149E-02   0.369422E+02
   0.119637E+03   0.316734E+02   0.649383E-05   0.100247E+02   0.918897E+01   0.137676E+02   0.155149E-02   0.382012E+02
   0.119637E+03   0.316734E+02   0.649383E-05   0.109448E+02   0.918897E+01   0.186813E+02   0.155149E-02   0.371961E+02
   0.119637E+03   0.316734E+02   0.649383E-05   0.109448E+02   0.935748E+01   0.187372E+02   0.616357E-02   0.342560E+02
   0.119637E+03   0.316734E+02   0.649383E-05   0.109448E+02   0.921071E+01   0.195870E+02   0.392711E-02   0.350957E+02
   0.119637E+03   0.316734E+02   0.649383E-05   0.112641E+02   0.107433E+02   0.190621E+02   0.408893E-02   0.349608E+02
   0.119637E+03   0.316734E+02   0.649383E-05   0.104612E+02   0.102231E+02   0.194502E+02   0.682451E-02   0.337834E+02
   0.119637E+03   0.316734E+02   0.649383E-05   0.104612E+02   0.107748E+02   0.199472E+02   0.682451E-02   0.334703E+02
   0.119637E+03   0.316734E+02   0.649383E-05   0.104133E+02   0.928015E+01   0.202822E+02   0.296696E-02   0.355760E+02
   0.119637E+03   0.316734E+02   0.649383E-05   0.113914E+02   0.870816E+01   0.194372E+02   0.296696E-02   0.355297E+02
   0.119637E+03   0.330504E+02   0.649383E-05   0.104960E+02   0.909955E+01   0.192297E+02   0.402671E-02   0.372260E+02
   0.119637E+03   0.330504E+02   0.649383E-05   0.892114E+01   0.857033E+01   0.210679E+02   0.271307E-02   0.372332E+02
   0.119637E+03   0.330504E+02   0.649383E-05   0.864835E+01   0.109908E+02   0.210679E+02   0.386115E-02   0.363334E+02
   0.119637E+03   0.330504E+02   0.649383E-05   0.743264E+01   0.114512E+02   0.185948E+02   0.386115E-02   0.364795E+02
   0.119637E+03   0.330504E+02   0.649383E-05   0.743264E+01   0.125085E+02   0.185948E+02   0.369101E-02   0.360994E+02
   0.119637E+03   0.330504E+02   0.649383E-05   0.877602E+01   0.148330E+02   0.203406E+02   0.189084E-02   0.359796E+02
   0.119637E+03   0.330504E+02   0.649383E-05   0.877602E+01   0.145300E+02   0.185037E+02   0.189084E-02   0.369017E+02
   0.119637E+03   0.330504E+02   0.649383E-05   0.724836E+01   0.145943E+02   0.170900E+02   0.189084E-02   0.363832E+02
   0.119637E+03   0.330504E+02   0.219896E-03   0.724836E+01   0.144761E+02   0.170406E+02   0.978498E-03   0.369312E+02
   0.119637E+03   0.330504E+02   0.219896E-03   0.820444E+01   0.151277E+02   0.159093E+02   0.978498E-03   0.373656E+02
   0.119637E+03   0.330504E+02   0.219896E-03   0.741611E+01   0.163155E+02   0.135456E+02   0.978498E-03   0.359841E+02
   0.119637E+03   0.330504E+02   0.219896E-03   0.815115E+01   0.163409E+02   0.135456E+02   0.978498E-03   0.364636E+02
   0.119637E+03   0.330504E+02   0.219896E-03   0.678389E+01   0.144663E+02   0.112452E+02   0.978498E-03   0.359982E+02
   0.119637E+03   0.330504E+02   0.219896E-03   0.678389E+01   0.144663E+02   0.106369E+02   0.978498E-03   0.356146E+02
   0.119637E+03   0.330504E+02   0.219896E-03   0.657731E+01   0.144663E+02   0.144738E+02   0.978498E-03   0.364864E+02
   0.119637E+03   0.330504E+02   0.219896E-03   0.657731E+01   0.133340E+02   0.162228E+02   0.978498E-03   0.370623E+02
   0.119637E+03   0.330504E+02   0.219896E-03   0.696744E+01   0.133340E+02   0.168592E+02   0.978498E-03   0.374344E+02
