a0_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  LogPost       
  0.100611E+03  0.209386E-03  0.417431E-03  0.238920E-03  0.110979E-02  0.191978E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.238920E-03  0.110979E-02  0.191978E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.238920E-03  0.110979E-02  0.191978E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.238920E-03  0.110979E-02  0.191978E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.238920E-03  0.110979E-02  0.191978E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.238920E-03  0.110979E-02  0.191978E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.238920E-03  0.110979E-02  0.191978E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.238920E-03  0.110979E-02  0.191978E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.238920E-03  0.110979E-02  0.191978E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.238920E-03  0.110979E-02  0.191978E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.238920E-03  0.136701E-02  0.191663E+03
  0.100611E+03  0.401141E-03  0.417431E-03  0.164594E-03  0.136701E-02  0.191645E+03
  0.100611E+03  0.401141E-03  0.417431E-03  0.164594E-03  0.136701E-02  0.191645E+03
  0.100611E+03  0.401141E-03  0.725804E-03  0.164594E-03  0.136701E-02  0.190096E+03
  0.100611E+03  0.401141E-03  0.725804E-03  0.164594E-03  0.136701E-02  0.190096E+03
  0.100611E+03  0.401141E-03  0.725804E-03  0.164594E-03  0.136701E-02  0.190096E+03
  0.100611E+03  0.401141E-03  0.725804E-03  0.164594E-03  0.136701E-02  0.190096E+03
  0.100611E+03  0.401141E-03  0.725804E-03  0.164594E-03  0.136701E-02  0.190096E+03
  0.100611E+03  0.525921E-03  0.725804E-03  0.164594E-03  0.136701E-02  0.189738E+03
  0.100611E+03  0.525921E-03  0.725804E-03  0.164594E-03  0.136701E-02  0.189738E+03
  0.100611E+03  0.525921E-03  0.725804E-03  0.164594E-03  0.136701E-02  0.189738E+03
  0.100611E+03  0.525921E-03  0.725804E-03  0.164594E-03  0.943326E-03  0.189960E+03
  0.100611E+03  0.525921E-03  0.725804E-03  0.164594E-03  0.943326E-03  0.189960E+03
  0.100611E+03  0.525921E-03  0.725804E-03  0.164594E-03  0.943326E-03  0.189960E+03
  0.100611E+03  0.525921E-03  0.725804E-03  0.164594E-03  0.943326E-03  0.189960E+03
  0.100611E+03  0.525921E-03  0.581577E-03  0.164594E-03  0.943326E-03  0.190727E+03
  0.100611E+03  0.525921E-03  0.581577E-03  0.164594E-03  0.943326E-03  0.190727E+03
  0.100611E+03  0.525921E-03  0.581577E-03  0.164594E-03  0.943326E-03  0.190727E+03
  0.100611E+03  0.525921E-03  0.581577E-03  0.164594E-03  0.943326E-03  0.190727E+03
  0.100611E+03  0.525921E-03  0.343038E-03  0.164594E-03  0.943326E-03  0.191805E+03
  0.100611E+03  0.525921E-03  0.343038E-03  0.164594E-03  0.943326E-03  0.191805E+03
  0.100611E+03  0.525921E-03  0.343038E-03  0.164594E-03  0.943326E-03  0.191805E+03
  0.100611E+03  0.525921E-03  0.343038E-03  0.164594E-03  0.943326E-03  0.191805E+03
  0.100611E+03  0.525921E-03  0.343038E-03  0.164594E-03  0.943326E-03  0.191805E+03
  0.100611E+03  0.525921E-03  0.343038E-03  0.164594E-03  0.943326E-03  0.191805E+03
  0.100611E+03  0.525921E-03  0.343038E-03  0.164594E-03  0.943326E-03  0.191805E+03
  0.100611E+03  0.296239E-03  0.343038E-03  0.164594E-03  0.943326E-03  0.192406E+03
  0.100611E+03  0.296239E-03  0.343038E-03  0.164594E-03  0.943326E-03  0.192406E+03
  0.100697E+03  0.296239E-03  0.343038E-03  0.164594E-03  0.754998E-03  0.191700E+03
  0.100697E+03  0.296239E-03  0.343038E-03  0.164594E-03  0.155715E-02  0.191853E+03
  0.100697E+03  0.296239E-03  0.343038E-03  0.164594E-03  0.155715E-02  0.191853E+03
  0.100697E+03  0.296239E-03  0.343038E-03  0.164594E-03  0.155715E-02  0.191853E+03
  0.101273E+03  0.296239E-03  0.343038E-03  0.164594E-03  0.143453E-02  0.191958E+03
  0.101273E+03  0.296239E-03  0.343038E-03  0.164594E-03  0.143453E-02  0.191958E+03
  0.101273E+03  0.296239E-03  0.343038E-03  0.164594E-03  0.143453E-02  0.191958E+03
  0.101273E+03  0.296239E-03  0.343038E-03  0.164594E-03  0.143453E-02  0.191958E+03
  0.101273E+03  0.296239E-03  0.343038E-03  0.164594E-03  0.143453E-02  0.191958E+03
  0.101273E+03  0.296239E-03  0.343038E-03  0.240999E-03  0.143453E-02  0.191627E+03
  0.101273E+03  0.296239E-03  0.343038E-03  0.240999E-03  0.143453E-02  0.191627E+03
  0.101273E+03  0.296239E-03  0.343038E-03  0.979507E-04  0.143453E-02  0.192155E+03
  0.101273E+03  0.296239E-03  0.343038E-03  0.979507E-04  0.143453E-02  0.192155E+03
  0.101273E+03  0.296239E-03  0.343038E-03  0.979507E-04  0.143453E-02  0.192155E+03
  0.101273E+03  0.296239E-03  0.343038E-03  0.979507E-04  0.143453E-02  0.192155E+03
  0.101273E+03  0.296239E-03  0.343038E-03  0.979507E-04  0.143453E-02  0.192155E+03
  0.101273E+03  0.296239E-03  0.343038E-03  0.979507E-04  0.143453E-02  0.192155E+03
  0.101273E+03  0.296239E-03  0.343038E-03  0.979507E-04  0.143453E-02  0.192155E+03
  0.101273E+03  0.296239E-03  0.343038E-03  0.979507E-04  0.166791E-02  0.191706E+03
  0.101273E+03  0.296239E-03  0.343038E-03  0.979507E-04  0.166791E-02  0.191706E+03
  0.101273E+03  0.102888E-04  0.343038E-03  0.979507E-04  0.166791E-02  0.192021E+03
  0.101273E+03  0.102888E-04  0.343038E-03  0.979507E-04  0.166791E-02  0.192021E+03
  0.101273E+03  0.102888E-04  0.466751E-04  0.979507E-04  0.166791E-02  0.192914E+03
  0.101273E+03  0.102888E-04  0.466751E-04  0.979507E-04  0.166791E-02  0.192914E+03
  0.101273E+03  0.102888E-04  0.466751E-04  0.979507E-04  0.166791E-02  0.192914E+03
  0.101273E+03  0.102888E-04  0.466751E-04  0.979507E-04  0.166791E-02  0.192914E+03
  0.101273E+03  0.102888E-04  0.466751E-04  0.979507E-04  0.166791E-02  0.192914E+03
  0.101273E+03  0.102888E-04  0.466751E-04  0.979507E-04  0.166791E-02  0.192914E+03
  0.101273E+03  0.102888E-04  0.466751E-04  0.979507E-04  0.166791E-02  0.192914E+03
  0.101273E+03  0.102888E-04  0.466751E-04  0.979507E-04  0.166791E-02  0.192914E+03
  0.101273E+03  0.102888E-04  0.466751E-04  0.979507E-04  0.166791E-02  0.192914E+03
  0.101273E+03  0.102888E-04  0.466751E-04  0.979507E-04  0.166791E-02  0.192914E+03
  0.101273E+03  0.102888E-04  0.466751E-04  0.979507E-04  0.166791E-02  0.192914E+03
  0.101273E+03  0.102888E-04  0.466751E-04  0.979507E-04  0.166791E-02  0.192914E+03
  0.101273E+03  0.102888E-04  0.466751E-04  0.979507E-04  0.166791E-02  0.192914E+03
  0.101273E+03  0.102888E-04  0.466751E-04  0.979507E-04  0.166791E-02  0.192914E+03
  0.101273E+03  0.102888E-04  0.466751E-04  0.979507E-04  0.166791E-02  0.192914E+03
  0.101273E+03  0.102888E-04  0.466751E-04  0.979507E-04  0.166791E-02  0.192914E+03
  0.101273E+03  0.102888E-04  0.466751E-04  0.979507E-04  0.166791E-02  0.192914E+03
  0.101273E+03  0.102888E-04  0.466751E-04  0.979507E-04  0.166791E-02  0.192914E+03
  0.101273E+03  0.102888E-04  0.466751E-04  0.979507E-04  0.166791E-02  0.192914E+03
  0.101273E+03  0.102888E-04  0.466751E-04  0.979507E-04  0.166791E-02  0.192914E+03
  0.101273E+03  0.102888E-04  0.466751E-04  0.979507E-04  0.166791E-02  0.192914E+03
  0.101273E+03  0.102888E-04  0.466751E-04  0.979507E-04  0.166791E-02  0.192914E+03
  0.101273E+03  0.102888E-04  0.466751E-04  0.979507E-04  0.166791E-02  0.192914E+03
  0.101273E+03  0.102888E-04  0.445888E-03  0.979507E-04  0.166791E-02  0.191483E+03
  0.101273E+03  0.102888E-04  0.445888E-03  0.979507E-04  0.166791E-02  0.191483E+03
  0.101273E+03  0.102888E-04  0.445888E-03  0.979507E-04  0.166791E-02  0.191483E+03
  0.101273E+03  0.102888E-04  0.445888E-03  0.979507E-04  0.129474E-02  0.192115E+03
  0.100288E+03  0.102888E-04  0.445888E-03  0.979507E-04  0.129474E-02  0.192112E+03
  0.100288E+03  0.102888E-04  0.445888E-03  0.979507E-04  0.129474E-02  0.192112E+03
  0.100288E+03  0.102888E-04  0.445888E-03  0.979507E-04  0.129474E-02  0.192112E+03
  0.100288E+03  0.102888E-04  0.445888E-03  0.979507E-04  0.129474E-02  0.192112E+03
  0.100288E+03  0.848735E-03  0.445888E-03  0.979507E-04  0.129474E-02  0.190124E+03
  0.100288E+03  0.848735E-03  0.445888E-03  0.979507E-04  0.129474E-02  0.190124E+03
  0.100288E+03  0.848735E-03  0.445888E-03  0.979507E-04  0.129474E-02  0.190124E+03
  0.100288E+03  0.848735E-03  0.445888E-03  0.979507E-04  0.129474E-02  0.190124E+03
  0.100288E+03  0.848735E-03  0.445888E-03  0.979507E-04  0.129474E-02  0.190124E+03
  0.100288E+03  0.848735E-03  0.445888E-03  0.979507E-04  0.129474E-02  0.190124E+03
  0.100288E+03  0.848735E-03  0.445888E-03  0.979507E-04  0.129474E-02  0.190124E+03
  0.100288E+03  0.848735E-03  0.445888E-03  0.979507E-04  0.110206E-02  0.190382E+03
  0.100288E+03  0.848735E-03  0.445888E-03  0.979507E-04  0.110206E-02  0.190382E+03
  0.100288E+03  0.848735E-03  0.445888E-03  0.979507E-04  0.110206E-02  0.190382E+03
  0.100288E+03  0.848735E-03  0.445888E-03  0.979507E-04  0.110206E-02  0.190382E+03
  0.100288E+03  0.848735E-03  0.445888E-03  0.520531E-03  0.110206E-02  0.187721E+03
  0.100288E+03  0.848735E-03  0.445888E-03  0.520531E-03  0.110206E-02  0.187721E+03
  0.100288E+03  0.848735E-03  0.445888E-03  0.520531E-03  0.110206E-02  0.187721E+03
  0.101152E+03  0.110228E-02  0.445888E-03  0.520531E-03  0.110206E-02  0.186878E+03
  0.101152E+03  0.110228E-02  0.445888E-03  0.520531E-03  0.110206E-02  0.186878E+03
  0.101152E+03  0.110228E-02  0.445888E-03  0.520531E-03  0.110206E-02  0.186878E+03
  0.101152E+03  0.110228E-02  0.445888E-03  0.520531E-03  0.110206E-02  0.186878E+03
  0.101152E+03  0.110228E-02  0.445888E-03  0.520531E-03  0.110206E-02  0.186878E+03
  0.101152E+03  0.110228E-02  0.445888E-03  0.130387E-03  0.110206E-02  0.189189E+03
  0.101152E+03  0.110228E-02  0.144233E-04  0.130387E-03  0.110206E-02  0.190585E+03
  0.101152E+03  0.110228E-02  0.144233E-04  0.130387E-03  0.110206E-02  0.190585E+03
  0.100940E+03  0.110228E-02  0.144233E-04  0.130387E-03  0.110206E-02  0.190676E+03
  0.100940E+03  0.110228E-02  0.144233E-04  0.130387E-03  0.127638E-02  0.190575E+03
  0.100940E+03  0.110228E-02  0.144233E-04  0.130387E-03  0.127638E-02  0.190575E+03
  0.100940E+03  0.110228E-02  0.144233E-04  0.130387E-03  0.127638E-02  0.190575E+03
  0.100940E+03  0.110228E-02  0.144233E-04  0.130387E-03  0.127638E-02  0.190575E+03
  0.100940E+03  0.110228E-02  0.144233E-04  0.130387E-03  0.127638E-02  0.190575E+03
  0.100131E+03  0.110228E-02  0.144233E-04  0.130387E-03  0.127638E-02  0.189456E+03
  0.100131E+03  0.110228E-02  0.144233E-04  0.130387E-03  0.127638E-02  0.189456E+03
  0.101245E+03  0.110228E-02  0.144233E-04  0.130387E-03  0.127638E-02  0.190462E+03
  0.101245E+03  0.110228E-02  0.144233E-04  0.130387E-03  0.144693E-02  0.190238E+03
  0.101245E+03  0.110228E-02  0.144233E-04  0.130387E-03  0.144693E-02  0.190238E+03
  0.101245E+03  0.110228E-02  0.144233E-04  0.130387E-03  0.144693E-02  0.190238E+03
  0.101245E+03  0.110228E-02  0.144233E-04  0.130387E-03  0.144693E-02  0.190238E+03
  0.101245E+03  0.110228E-02  0.144233E-04  0.130387E-03  0.185133E-02  0.189387E+03
  0.101245E+03  0.110228E-02  0.144233E-04  0.340622E-03  0.185133E-02  0.188367E+03
  0.101245E+03  0.124724E-02  0.144233E-04  0.340622E-03  0.185133E-02  0.187804E+03
  0.101245E+03  0.124724E-02  0.144233E-04  0.340622E-03  0.185133E-02  0.187804E+03
  0.101245E+03  0.124724E-02  0.210230E-03  0.340622E-03  0.185133E-02  0.187447E+03
  0.101245E+03  0.162664E-02  0.210230E-03  0.340622E-03  0.185133E-02  0.186043E+03
  0.101245E+03  0.162664E-02  0.210230E-03  0.340622E-03  0.185133E-02  0.186043E+03
  0.100444E+03  0.162664E-02  0.210230E-03  0.340622E-03  0.185133E-02  0.185473E+03
  0.100444E+03  0.158661E-02  0.210230E-03  0.340622E-03  0.185133E-02  0.185615E+03
  0.100444E+03  0.158661E-02  0.149121E-03  0.340622E-03  0.185133E-02  0.185710E+03
  0.100444E+03  0.158661E-02  0.149121E-03  0.340622E-03  0.185133E-02  0.185710E+03
  0.100444E+03  0.158661E-02  0.149121E-03  0.340622E-03  0.185133E-02  0.185710E+03
  0.100444E+03  0.158661E-02  0.149121E-03  0.340622E-03  0.185133E-02  0.185710E+03
  0.100444E+03  0.158661E-02  0.149121E-03  0.317084E-03  0.185133E-02  0.185875E+03
  0.100444E+03  0.158661E-02  0.149121E-03  0.317084E-03  0.185133E-02  0.185875E+03
  0.100444E+03  0.100940E-03  0.149121E-03  0.317084E-03  0.185133E-02  0.190644E+03
  0.100444E+03  0.100940E-03  0.149121E-03  0.317084E-03  0.185133E-02  0.190644E+03
  0.100444E+03  0.100940E-03  0.149121E-03  0.317084E-03  0.185133E-02  0.190644E+03
  0.100444E+03  0.100940E-03  0.149121E-03  0.317084E-03  0.185133E-02  0.190644E+03
  0.100444E+03  0.100940E-03  0.149121E-03  0.317084E-03  0.263514E-02  0.188632E+03
  0.100444E+03  0.438799E-04  0.149121E-03  0.317084E-03  0.263514E-02  0.188662E+03
  0.100444E+03  0.438799E-04  0.149121E-03  0.317084E-03  0.245218E-02  0.189112E+03
  0.100348E+03  0.438799E-04  0.322615E-03  0.317084E-03  0.245218E-02  0.188562E+03
  0.100348E+03  0.111891E-02  0.322615E-03  0.317084E-03  0.245218E-02  0.185533E+03
  0.100851E+03  0.111891E-02  0.322615E-03  0.317084E-03  0.245218E-02  0.186136E+03
  0.100851E+03  0.111891E-02  0.322615E-03  0.317084E-03  0.228079E-02  0.186560E+03
  0.100851E+03  0.111891E-02  0.322615E-03  0.317084E-03  0.228079E-02  0.186560E+03
  0.101170E+03  0.111891E-02  0.505383E-03  0.317084E-03  0.228079E-02  0.185670E+03
  0.101170E+03  0.111891E-02  0.505383E-03  0.317084E-03  0.228079E-02  0.185670E+03
  0.100999E+03  0.111891E-02  0.229251E-04  0.317084E-03  0.228079E-02  0.187346E+03
  0.100999E+03  0.111891E-02  0.229251E-04  0.317084E-03  0.228079E-02  0.187346E+03
  0.100999E+03  0.111891E-02  0.229251E-04  0.317084E-03  0.228079E-02  0.187346E+03
  0.100999E+03  0.111891E-02  0.229251E-04  0.196493E-03  0.157139E-02  0.189739E+03
  0.101704E+03  0.109750E-02  0.229251E-04  0.196493E-03  0.105545E-02  0.189451E+03
  0.100584E+03  0.109750E-02  0.229251E-04  0.196493E-03  0.105545E-02  0.190245E+03
  0.100584E+03  0.109750E-02  0.229251E-04  0.196493E-03  0.123217E-02  0.190130E+03
  0.100584E+03  0.109750E-02  0.229251E-04  0.196493E-03  0.123217E-02  0.190130E+03
  0.100584E+03  0.109750E-02  0.229251E-04  0.196493E-03  0.123217E-02  0.190130E+03
  0.100584E+03  0.919905E-03  0.229251E-04  0.196493E-03  0.131454E-02  0.190698E+03
  0.100584E+03  0.919905E-03  0.229251E-04  0.196493E-03  0.131454E-02  0.190698E+03
  0.100584E+03  0.919905E-03  0.229251E-04  0.196493E-03  0.100176E-02  0.190911E+03
  0.100584E+03  0.919905E-03  0.229251E-04  0.196493E-03  0.100176E-02  0.190911E+03
  0.100584E+03  0.919905E-03  0.229251E-04  0.196493E-03  0.100176E-02  0.190911E+03
  0.100584E+03  0.919905E-03  0.229251E-04  0.196493E-03  0.100176E-02  0.190911E+03
  0.100584E+03  0.919905E-03  0.229251E-04  0.196493E-03  0.100176E-02  0.190911E+03
  0.100584E+03  0.638874E-03  0.229251E-04  0.196493E-03  0.100176E-02  0.191952E+03
  0.100584E+03  0.638874E-03  0.229251E-04  0.196493E-03  0.100176E-02  0.191952E+03
  0.100584E+03  0.638874E-03  0.317715E-04  0.196493E-03  0.100176E-02  0.191950E+03
  0.100584E+03  0.638874E-03  0.317715E-04  0.196493E-03  0.100176E-02  0.191950E+03
  0.100584E+03  0.638874E-03  0.317715E-04  0.196493E-03  0.100176E-02  0.191950E+03
  0.100584E+03  0.638874E-03  0.317715E-04  0.196493E-03  0.100176E-02  0.191950E+03
  0.100584E+03  0.638874E-03  0.317715E-04  0.196493E-03  0.100176E-02  0.191950E+03
  0.100584E+03  0.638874E-03  0.317715E-04  0.196493E-03  0.100176E-02  0.191950E+03
  0.100584E+03  0.638874E-03  0.317715E-04  0.196493E-03  0.139353E-02  0.191592E+03
  0.100584E+03  0.638874E-03  0.317715E-04  0.196493E-03  0.139353E-02  0.191592E+03
  0.101245E+03  0.638874E-03  0.317715E-04  0.196493E-03  0.139353E-02  0.191838E+03
  0.101245E+03  0.638874E-03  0.317715E-04  0.196493E-03  0.139353E-02  0.191838E+03
  0.101245E+03  0.638874E-03  0.317715E-04  0.196493E-03  0.139353E-02  0.191838E+03
  0.101245E+03  0.638874E-03  0.317715E-04  0.196493E-03  0.956192E-03  0.191798E+03
  0.101245E+03  0.638874E-03  0.317715E-04  0.196493E-03  0.956192E-03  0.191798E+03
  0.101245E+03  0.638874E-03  0.317715E-04  0.133290E-03  0.956192E-03  0.192030E+03
  0.101245E+03  0.638874E-03  0.317715E-04  0.280474E-03  0.145973E-02  0.191313E+03
  0.101245E+03  0.638874E-03  0.317715E-04  0.280474E-03  0.145973E-02  0.191313E+03
  0.101245E+03  0.638874E-03  0.317715E-04  0.280474E-03  0.145973E-02  0.191313E+03
  0.101245E+03  0.638874E-03  0.317715E-04  0.280474E-03  0.145973E-02  0.191313E+03
  0.101245E+03  0.638874E-03  0.317715E-04  0.280474E-03  0.145973E-02  0.191313E+03
  0.101245E+03  0.638874E-03  0.317715E-04  0.280474E-03  0.145973E-02  0.191313E+03
  0.101245E+03  0.638874E-03  0.317715E-04  0.280474E-03  0.145973E-02  0.191313E+03
  0.101245E+03  0.638874E-03  0.317715E-04  0.280474E-03  0.145973E-02  0.191313E+03
  0.101245E+03  0.638874E-03  0.317715E-04  0.280474E-03  0.145973E-02  0.191313E+03
  0.101245E+03  0.638874E-03  0.317715E-04  0.181387E-03  0.145973E-02  0.191795E+03
  0.101245E+03  0.638874E-03  0.317715E-04  0.181387E-03  0.145973E-02  0.191795E+03
  0.101245E+03  0.638874E-03  0.317715E-04  0.181387E-03  0.145973E-02  0.191795E+03
  0.101245E+03  0.638874E-03  0.317715E-04  0.181387E-03  0.145973E-02  0.191795E+03
  0.101245E+03  0.287247E-03  0.317715E-04  0.181387E-03  0.145973E-02  0.192798E+03
  0.101245E+03  0.287247E-03  0.317715E-04  0.181387E-03  0.145973E-02  0.192798E+03
  0.101245E+03  0.287247E-03  0.317715E-04  0.181387E-03  0.145973E-02  0.192798E+03
  0.101245E+03  0.287247E-03  0.317715E-04  0.181387E-03  0.145973E-02  0.192798E+03
  0.101245E+03  0.287247E-03  0.317715E-04  0.936078E-04  0.145973E-02  0.193071E+03
  0.101245E+03  0.287247E-03  0.317715E-04  0.936078E-04  0.145973E-02  0.193071E+03
  0.101245E+03  0.287247E-03  0.317715E-04  0.936078E-04  0.145973E-02  0.193071E+03
  0.101245E+03  0.287247E-03  0.317715E-04  0.936078E-04  0.145973E-02  0.193071E+03
  0.101245E+03  0.287247E-03  0.317715E-04  0.936078E-04  0.145973E-02  0.193071E+03
  0.101245E+03  0.287247E-03  0.317715E-04  0.936078E-04  0.145973E-02  0.193071E+03
  0.101245E+03  0.206260E-03  0.317715E-04  0.936078E-04  0.145973E-02  0.193213E+03
  0.101245E+03  0.206260E-03  0.317715E-04  0.936078E-04  0.145973E-02  0.193213E+03
  0.101245E+03  0.206260E-03  0.317715E-04  0.936078E-04  0.143221E-02  0.193259E+03
  0.101245E+03  0.206260E-03  0.317715E-04  0.936078E-04  0.143221E-02  0.193259E+03
  0.101245E+03  0.146320E-03  0.317715E-04  0.936078E-04  0.143221E-02  0.193335E+03
  0.101245E+03  0.146320E-03  0.317715E-04  0.936078E-04  0.872889E-03  0.193062E+03
  0.101245E+03  0.146320E-03  0.317715E-04  0.936078E-04  0.262777E-02  0.190597E+03
  0.101245E+03  0.146320E-03  0.317715E-04  0.936078E-04  0.262777E-02  0.190597E+03
  0.101245E+03  0.146320E-03  0.317715E-04  0.936078E-04  0.214232E-02  0.191758E+03
  0.101245E+03  0.146320E-03  0.317715E-04  0.936078E-04  0.214232E-02  0.191758E+03
  0.100958E+03  0.146320E-03  0.317715E-04  0.936078E-04  0.214232E-02  0.191777E+03
  0.100958E+03  0.146320E-03  0.238131E-03  0.936078E-04  0.214232E-02  0.191384E+03
  0.100958E+03  0.146320E-03  0.238131E-03  0.936078E-04  0.214232E-02  0.191384E+03
  0.100958E+03  0.146320E-03  0.238131E-03  0.936078E-04  0.214232E-02  0.191384E+03
  0.101415E+03  0.146320E-03  0.238131E-03  0.936078E-04  0.214232E-02  0.191139E+03
  0.101415E+03  0.146320E-03  0.238131E-03  0.936078E-04  0.126948E-02  0.192848E+03
  0.101415E+03  0.146320E-03  0.238131E-03  0.936078E-04  0.126948E-02  0.192848E+03
  0.101415E+03  0.146320E-03  0.238131E-03  0.936078E-04  0.126948E-02  0.192848E+03
  0.101415E+03  0.131452E-03  0.238131E-03  0.936078E-04  0.126948E-02  0.192863E+03
  0.101415E+03  0.131452E-03  0.238131E-03  0.936078E-04  0.128079E-02  0.192855E+03
  0.101415E+03  0.131452E-03  0.238131E-03  0.936078E-04  0.128079E-02  0.192855E+03
  0.101415E+03  0.131452E-03  0.238131E-03  0.936078E-04  0.128079E-02  0.192855E+03
  0.101415E+03  0.131452E-03  0.238131E-03  0.936078E-04  0.128079E-02  0.192855E+03
  0.101415E+03  0.107563E-03  0.238131E-03  0.110666E-03  0.128079E-02  0.192839E+03
  0.101415E+03  0.107563E-03  0.238131E-03  0.110666E-03  0.128079E-02  0.192839E+03
  0.101415E+03  0.107563E-03  0.238131E-03  0.110666E-03  0.128079E-02  0.192839E+03
  0.101415E+03  0.107563E-03  0.238131E-03  0.110666E-03  0.128079E-02  0.192839E+03
  0.101415E+03  0.107563E-03  0.238131E-03  0.110666E-03  0.128079E-02  0.192839E+03
  0.101415E+03  0.107563E-03  0.238131E-03  0.110666E-03  0.128079E-02  0.192839E+03
  0.101694E+03  0.107563E-03  0.238131E-03  0.110666E-03  0.128079E-02  0.192234E+03
  0.101694E+03  0.107563E-03  0.238131E-03  0.110666E-03  0.128079E-02  0.192234E+03
  0.101694E+03  0.107563E-03  0.238131E-03  0.110666E-03  0.128079E-02  0.192234E+03
  0.101445E+03  0.107563E-03  0.238131E-03  0.108153E-03  0.128079E-02  0.192774E+03
  0.101445E+03  0.107563E-03  0.238131E-03  0.108153E-03  0.128079E-02  0.192774E+03
  0.101445E+03  0.107563E-03  0.238131E-03  0.108153E-03  0.128079E-02  0.192774E+03
  0.100251E+03  0.107563E-03  0.238131E-03  0.108153E-03  0.153619E-02  0.191987E+03
  0.100251E+03  0.107563E-03  0.238131E-03  0.108153E-03  0.153619E-02  0.191987E+03
  0.100251E+03  0.107563E-03  0.238131E-03  0.108153E-03  0.153619E-02  0.191987E+03
  0.100251E+03  0.107563E-03  0.238131E-03  0.108153E-03  0.186674E-02  0.191119E+03
  0.100251E+03  0.107563E-03  0.130500E-03  0.108153E-03  0.186674E-02  0.191244E+03
  0.100251E+03  0.107563E-03  0.130500E-03  0.108153E-03  0.186674E-02  0.191244E+03
  0.100251E+03  0.107563E-03  0.130500E-03  0.108153E-03  0.186674E-02  0.191244E+03
  0.100251E+03  0.107563E-03  0.130500E-03  0.108153E-03  0.186674E-02  0.191244E+03
  0.100251E+03  0.107563E-03  0.130500E-03  0.108153E-03  0.186674E-02  0.191244E+03
  0.100251E+03  0.107563E-03  0.130500E-03  0.108153E-03  0.186674E-02  0.191244E+03
  0.100251E+03  0.107563E-03  0.130500E-03  0.108153E-03  0.158490E-02  0.191989E+03
  0.100251E+03  0.107563E-03  0.130500E-03  0.108153E-03  0.158490E-02  0.191989E+03
  0.100578E+03  0.107563E-03  0.130500E-03  0.108153E-03  0.158490E-02  0.192689E+03
  0.100963E+03  0.107563E-03  0.130500E-03  0.108153E-03  0.158490E-02  0.193011E+03
  0.100472E+03  0.107563E-03  0.130500E-03  0.108153E-03  0.158490E-02  0.192499E+03
  0.100472E+03  0.107563E-03  0.130500E-03  0.108153E-03  0.158490E-02  0.192499E+03
  0.100744E+03  0.107563E-03  0.130500E-03  0.108153E-03  0.158490E-02  0.192887E+03
  0.100744E+03  0.107563E-03  0.130500E-03  0.108153E-03  0.158490E-02  0.192887E+03
  0.100744E+03  0.107563E-03  0.130500E-03  0.108153E-03  0.158490E-02  0.192887E+03
  0.100744E+03  0.107563E-03  0.130500E-03  0.108153E-03  0.158490E-02  0.192887E+03
  0.100744E+03  0.107563E-03  0.130500E-03  0.108153E-03  0.158490E-02  0.192887E+03
  0.100744E+03  0.107563E-03  0.130500E-03  0.108153E-03  0.158490E-02  0.192887E+03
  0.100744E+03  0.107563E-03  0.130500E-03  0.108153E-03  0.122885E-02  0.193537E+03
  0.100744E+03  0.107563E-03  0.130500E-03  0.108153E-03  0.122885E-02  0.193537E+03
  0.100710E+03  0.107563E-03  0.130500E-03  0.108153E-03  0.122885E-02  0.193515E+03
  0.100710E+03  0.107563E-03  0.130500E-03  0.108153E-03  0.122885E-02  0.193515E+03
  0.100710E+03  0.107563E-03  0.130500E-03  0.619665E-04  0.122885E-02  0.193623E+03
  0.100710E+03  0.107563E-03  0.130500E-03  0.619665E-04  0.122885E-02  0.193623E+03
  0.100710E+03  0.107563E-03  0.130500E-03  0.619665E-04  0.122885E-02  0.193623E+03
  0.100710E+03  0.107563E-03  0.130500E-03  0.619665E-04  0.122885E-02  0.193623E+03
  0.100710E+03  0.107563E-03  0.130500E-03  0.619665E-04  0.122885E-02  0.193623E+03
  0.100710E+03  0.107563E-03  0.285557E-03  0.619665E-04  0.744564E-03  0.192418E+03
  0.100710E+03  0.107563E-03  0.285557E-03  0.111699E-03  0.744564E-03  0.192299E+03
  0.100710E+03  0.107563E-03  0.285557E-03  0.111699E-03  0.744564E-03  0.192299E+03
  0.100710E+03  0.107563E-03  0.285557E-03  0.111699E-03  0.744564E-03  0.192299E+03
  0.100710E+03  0.107563E-03  0.285557E-03  0.111699E-03  0.744564E-03  0.192299E+03
  0.100710E+03  0.107563E-03  0.314017E-03  0.111699E-03  0.744564E-03  0.192201E+03
  0.100710E+03  0.107563E-03  0.314017E-03  0.111699E-03  0.744564E-03  0.192201E+03
  0.100710E+03  0.107563E-03  0.314017E-03  0.111699E-03  0.744564E-03  0.192201E+03
